year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,5,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",20.00,5.00,1.22,0.00,3.78,0.00,0.00,0.00,0.00,237.00,122.00,0.00,115.00,0.00,0.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",41.00,7.00,0.93,0.63,3.56,0.00,1.87,0.00,0.00,583.00,95.00,92.00,171.00,0.00,225.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,PQI,"Presque Isle/Houlton, ME: Presque Isle International",55.00,8.00,3.72,0.00,2.40,0.00,1.88,2.00,0.00,381.00,128.00,0.00,68.00,0.00,185.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",75.00,10.00,1.63,0.00,3.83,0.00,4.53,1.00,0.00,466.00,71.00,0.00,127.00,0.00,268.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,PWM,"Portland, ME: Portland International Jetport",23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",231.00,34.00,6.55,2.00,15.58,0.00,9.87,3.00,1.00,1920.00,301.00,95.00,684.00,0.00,840.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",97.00,10.00,1.91,0.30,5.13,0.00,2.65,0.00,0.00,751.00,121.00,17.00,144.00,0.00,469.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",62.00,8.00,2.13,1.00,1.81,0.00,3.06,1.00,0.00,1062.00,693.00,44.00,74.00,0.00,251.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.00,3.00,0.13,0.32,0.68,0.00,1.87,0.00,0.00,101.00,4.00,12.00,25.00,0.00,60.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",165.00,34.00,6.60,1.93,12.58,0.00,12.90,2.00,0.00,4518.00,851.00,172.00,551.00,0.00,2944.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",80.00,7.00,2.90,1.00,2.10,0.00,1.00,1.00,0.00,348.00,172.00,27.00,78.00,0.00,71.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",17.00,3.00,0.27,0.00,1.09,0.00,1.65,0.00,1.00,170.00,17.00,0.00,50.00,0.00,103.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,TYS,"Knoxville, TN: McGhee Tyson",3.00,1.00,0.00,0.53,0.47,0.00,0.00,0.00,0.00,70.00,0.00,37.00,33.00,0.00,0.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",4.00,2.00,0.00,0.49,1.15,0.00,0.35,0.00,0.00,275.00,0.00,63.00,133.00,0.00,79.00
2024,5,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",15.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,135.00,135.00,0.00,0.00,0.00,0.00
2024,5,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",20.00,8.00,6.19,0.07,0.00,0.90,0.85,0.00,0.00,609.00,313.00,17.00,0.00,233.00,46.00
2024,5,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2692.00,618.00,252.23,9.81,62.42,0.00,293.55,81.00,3.00,29062.00,12517.00,500.00,2344.00,0.00,13701.00
2024,5,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",422.00,92.00,39.97,3.10,0.27,0.00,48.66,7.00,0.00,3945.00,1422.00,174.00,12.00,0.00,2337.00
2024,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,8.00,7.57,0.00,0.00,0.43,0.00,0.00,0.00,274.00,262.00,0.00,0.00,12.00,0.00
2024,5,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",652.00,137.00,66.41,0.07,0.46,0.00,70.06,14.00,0.00,5062.00,2265.00,5.00,25.00,0.00,2767.00
2024,5,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",124.00,14.00,11.00,1.00,0.00,0.00,2.00,1.00,0.00,543.00,420.00,27.00,0.00,0.00,96.00
2024,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",194.00,35.00,27.74,0.00,0.21,0.69,6.36,2.00,1.00,1670.00,1338.00,0.00,7.00,20.00,305.00
2024,5,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,5.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,329.00,297.00,0.00,0.00,0.00,32.00
2024,5,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",746.00,121.00,57.62,0.66,1.37,0.00,61.35,31.00,1.00,4973.00,2152.00,25.00,33.00,0.00,2763.00
2024,5,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",70.00,17.00,15.25,0.00,0.00,0.00,1.75,1.00,0.00,580.00,506.00,0.00,0.00,0.00,74.00
2024,5,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1154.00,169.00,93.17,0.00,2.10,1.00,72.73,29.00,1.00,7196.00,4237.00,0.00,54.00,19.00,2886.00
2024,5,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,5.00,3.16,0.00,0.00,0.00,1.84,0.00,0.00,606.00,438.00,0.00,0.00,0.00,168.00
2024,5,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,17.00,13.02,0.00,0.32,0.00,3.67,0.00,0.00,631.00,433.00,0.00,7.00,0.00,191.00
2024,5,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,13.00,8.57,0.17,0.00,1.42,2.84,0.00,0.00,844.00,630.00,11.00,0.00,42.00,161.00
2024,5,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",11.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,95.00,0.00,0.00,0.00,0.00
2024,5,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,13.00,10.64,0.00,0.00,0.00,2.36,0.00,0.00,729.00,607.00,0.00,0.00,0.00,122.00
2024,5,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,26.00,20.73,0.00,0.17,1.29,3.81,0.00,0.00,973.00,739.00,0.00,6.00,53.00,175.00
2024,5,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",62.00,31.00,24.36,0.00,0.00,1.41,5.22,0.00,0.00,1153.00,893.00,0.00,0.00,46.00,214.00
2024,5,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,16.00,12.48,0.00,0.72,0.00,2.80,1.00,0.00,594.00,465.00,0.00,31.00,0.00,98.00
2024,5,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",17.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,371.00,371.00,0.00,0.00,0.00,0.00
2024,5,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",70.00,18.00,14.88,0.67,0.00,0.04,2.41,0.00,0.00,654.00,561.00,14.00,0.00,1.00,78.00
2024,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",144.00,55.00,6.34,8.42,8.77,0.00,31.47,4.00,1.00,5056.00,464.00,781.00,691.00,0.00,3120.00
2024,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",36.00,9.00,0.62,0.10,1.24,0.00,7.05,3.00,0.00,404.00,24.00,8.00,65.00,0.00,307.00
2024,5,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",10.00,2.00,1.00,0.78,0.22,0.00,0.00,0.00,0.00,196.00,53.00,111.00,32.00,0.00,0.00
2024,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",31.00,6.00,1.23,0.18,1.45,0.00,3.15,1.00,0.00,357.00,39.00,27.00,134.00,0.00,157.00
2024,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",34.00,6.00,2.24,0.28,2.76,0.00,0.72,0.00,0.00,184.00,54.00,20.00,59.00,0.00,51.00
2024,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",155.00,55.00,16.88,4.09,15.49,0.00,18.55,11.00,0.00,3875.00,865.00,415.00,970.00,0.00,1625.00
2024,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",83.00,31.00,8.05,1.90,9.79,0.00,11.26,3.00,0.00,1978.00,488.00,91.00,648.00,0.00,751.00
2024,5,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",61.00,39.00,4.20,1.20,11.47,0.00,22.13,0.00,0.00,3126.00,338.00,83.00,452.00,0.00,2253.00
2024,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",256.00,92.00,21.15,4.50,33.31,0.00,33.04,5.00,1.00,5900.00,1432.00,365.00,1938.00,0.00,2165.00
2024,5,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",70.00,28.00,4.56,4.25,5.77,0.00,13.43,0.00,2.00,2219.00,453.00,307.00,266.00,0.00,1193.00
2024,5,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",52.00,28.00,5.89,2.71,6.90,0.95,11.55,1.00,0.00,2087.00,228.00,304.00,441.00,40.00,1074.00
2024,5,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",68.00,15.00,0.21,2.07,2.51,0.00,10.21,0.00,0.00,1152.00,8.00,172.00,251.00,0.00,721.00
2024,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",51.00,5.00,2.00,0.00,1.19,0.00,1.81,0.00,0.00,207.00,135.00,0.00,29.00,0.00,43.00
2024,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",176.00,48.00,9.94,0.97,18.68,0.00,18.41,3.00,0.00,2748.00,549.00,35.00,748.00,0.00,1416.00
2024,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",62.00,26.00,3.51,3.95,7.99,0.00,10.55,1.00,0.00,2026.00,129.00,371.00,428.00,0.00,1098.00
2024,5,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",57.00,17.00,1.96,3.68,4.29,0.00,7.06,0.00,0.00,1342.00,120.00,380.00,262.00,0.00,580.00
2024,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62.00,24.00,5.35,4.83,3.85,0.00,9.97,2.00,0.00,1647.00,248.00,396.00,247.00,0.00,756.00
2024,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",246.00,76.00,6.37,2.73,20.67,0.32,45.90,3.00,2.00,4708.00,271.00,114.00,1220.00,12.00,3091.00
2024,5,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",62.00,7.00,5.22,0.00,1.02,0.00,0.76,0.00,0.00,406.00,347.00,0.00,46.00,0.00,13.00
2024,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",162.00,50.00,10.75,4.88,9.07,0.00,25.30,1.00,1.00,3792.00,1381.00,229.00,413.00,0.00,1769.00
2024,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",114.00,44.00,11.21,4.39,14.85,0.00,13.55,6.00,0.00,2769.00,623.00,330.00,570.00,0.00,1246.00
2024,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",86.00,33.00,3.81,4.92,9.26,0.00,15.00,4.00,0.00,2183.00,156.00,316.00,457.00,0.00,1254.00
2024,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",93.00,24.00,3.96,2.07,9.76,0.00,8.21,2.00,0.00,1378.00,105.00,158.00,410.00,0.00,705.00
2024,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",61.00,15.00,5.43,1.00,4.69,0.00,3.87,0.00,0.00,1356.00,499.00,30.00,163.00,0.00,664.00
2024,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",123.00,33.00,4.57,4.43,7.55,0.00,16.45,7.00,1.00,1925.00,198.00,246.00,378.00,0.00,1103.00
2024,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",96.00,25.00,5.32,1.04,2.74,0.00,15.91,0.00,0.00,1555.00,257.00,75.00,120.00,0.00,1103.00
2024,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",121.00,44.00,5.40,2.41,13.47,0.00,22.73,1.00,1.00,3021.00,319.00,242.00,803.00,0.00,1657.00
2024,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",80.00,21.00,4.11,1.09,3.85,0.00,11.94,2.00,0.00,1429.00,350.00,29.00,211.00,0.00,839.00
2024,5,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",71.00,18.00,3.26,2.75,5.23,0.00,6.77,4.00,0.00,1350.00,247.00,291.00,349.00,0.00,463.00
2024,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",563.00,237.00,44.77,14.64,59.75,0.16,117.67,6.00,4.00,18481.00,4140.00,1185.00,2806.00,7.00,10343.00
2024,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",296.00,116.00,21.74,8.78,24.91,0.04,60.54,3.00,0.00,8339.00,1051.00,744.00,1224.00,3.00,5317.00
2024,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124.00,50.00,10.63,4.39,13.49,0.00,21.48,3.00,1.00,3973.00,532.00,492.00,717.00,0.00,2232.00
2024,5,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",26.00,6.00,1.00,1.00,2.00,0.15,1.85,1.00,0.00,293.00,34.00,93.00,82.00,8.00,76.00
2024,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",149.00,57.00,11.88,3.00,12.74,0.00,29.38,5.00,0.00,4115.00,537.00,301.00,627.00,0.00,2650.00
2024,5,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",216.00,69.00,17.91,6.40,22.45,0.00,22.25,13.00,1.00,4613.00,1151.00,647.00,1175.00,0.00,1640.00
2024,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",274.00,101.00,17.06,4.75,25.48,0.15,53.56,1.00,0.00,7029.00,887.00,507.00,1182.00,6.00,4447.00
2024,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",31.00,7.00,3.09,0.08,2.44,0.00,1.39,1.00,0.00,348.00,208.00,3.00,95.00,0.00,42.00
2024,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",453.00,139.00,31.43,8.15,50.13,0.00,49.29,2.00,1.00,8303.00,2020.00,389.00,2185.00,0.00,3709.00
2024,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6007.00,1941.00,334.23,253.03,552.87,3.55,797.33,334.00,45.00,180741.00,32882.00,39405.00,38322.00,99.00,70033.00
2024,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",4.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,46.00
2024,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,13.00,2.52,0.99,2.84,0.00,6.65,2.00,0.00,684.00,88.00,45.00,103.00,0.00,448.00
2024,5,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",89.00,37.00,9.21,2.45,17.62,0.00,7.73,2.00,0.00,1499.00,273.00,111.00,676.00,0.00,439.00
2024,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",149.00,38.00,11.35,3.30,5.98,0.00,17.38,4.00,0.00,2792.00,983.00,287.00,329.00,0.00,1193.00
2024,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,21.00,4.09,2.02,5.54,0.00,9.35,1.00,0.00,1732.00,160.00,213.00,215.00,0.00,1144.00
2024,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",111.00,30.00,6.81,2.58,12.02,0.00,8.59,7.00,0.00,1558.00,323.00,196.00,627.00,0.00,412.00
2024,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",161.00,56.00,11.14,3.45,17.16,0.00,24.25,0.00,2.00,3579.00,648.00,137.00,970.00,0.00,1824.00
2024,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",119.00,55.00,8.69,5.49,14.91,0.55,25.37,1.00,0.00,4724.00,790.00,884.00,712.00,12.00,2326.00
2024,5,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",26.00,11.00,2.49,1.10,5.37,0.00,2.04,0.00,0.00,537.00,80.00,68.00,177.00,0.00,212.00
2024,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",65.00,29.00,4.85,2.72,9.92,0.00,11.51,0.00,0.00,2277.00,294.00,686.00,319.00,0.00,978.00
2024,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",84.00,30.00,8.53,4.65,6.59,0.00,10.23,5.00,1.00,1665.00,411.00,325.00,189.00,0.00,740.00
2024,5,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",67.00,21.00,2.98,2.68,6.69,0.00,8.65,1.00,0.00,1454.00,85.00,208.00,303.00,0.00,858.00
2024,5,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.00,21.00,2.36,1.05,4.97,0.00,12.61,2.00,0.00,1936.00,96.00,84.00,204.00,0.00,1552.00
2024,5,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",52.00,20.00,7.86,1.77,4.29,0.00,6.08,3.00,1.00,2123.00,1417.00,154.00,121.00,0.00,431.00
2024,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",84.00,28.00,3.98,3.89,7.70,0.00,12.43,1.00,0.00,2035.00,205.00,253.00,327.00,0.00,1250.00
2024,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",31.00,3.00,0.32,0.00,0.08,0.00,2.60,1.00,0.00,160.00,32.00,0.00,5.00,0.00,123.00
2024,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",109.00,40.00,13.23,2.06,9.40,0.00,15.31,7.00,1.00,2894.00,933.00,107.00,379.00,0.00,1475.00
2024,5,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",10.00,4.00,1.00,0.74,0.13,0.00,2.13,0.00,0.00,499.00,78.00,100.00,26.00,0.00,295.00
2024,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",113.00,57.00,14.59,8.24,9.20,0.00,24.97,4.00,0.00,5757.00,1101.00,1641.00,622.00,0.00,2393.00
2024,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",36.00,13.00,3.56,0.59,4.52,0.00,4.33,2.00,0.00,592.00,160.00,47.00,171.00,0.00,214.00
2024,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",144.00,43.00,5.16,3.96,5.62,0.13,28.12,0.00,0.00,3631.00,252.00,586.00,344.00,15.00,2434.00
2024,5,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",174.00,76.00,12.40,2.91,22.92,0.00,37.76,1.00,0.00,6234.00,1116.00,665.00,1094.00,0.00,3359.00
2024,5,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",127.00,44.00,11.28,1.75,15.76,0.00,15.21,1.00,0.00,2996.00,823.00,174.00,804.00,0.00,1195.00
2024,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",184.00,63.00,14.82,5.91,25.31,0.00,16.97,25.00,1.00,3468.00,715.00,486.00,1241.00,0.00,1026.00
2024,5,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",96.00,29.00,3.89,2.14,8.80,0.00,14.17,1.00,0.00,1802.00,162.00,128.00,575.00,0.00,937.00
2024,5,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",149.00,49.00,8.75,5.65,16.41,0.00,18.20,7.00,1.00,3535.00,574.00,708.00,781.00,0.00,1472.00
2024,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",154.00,47.00,12.70,3.63,16.01,0.00,14.66,9.00,0.00,2544.00,597.00,327.00,632.00,0.00,988.00
2024,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",99.00,28.00,6.32,1.72,13.40,0.00,6.56,9.00,2.00,1699.00,336.00,152.00,766.00,0.00,445.00
2024,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",214.00,63.00,11.69,6.73,21.38,0.00,23.20,12.00,0.00,4599.00,673.00,513.00,1284.00,0.00,2129.00
2024,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",70.00,25.00,4.74,3.04,5.68,0.00,11.54,0.00,0.00,1679.00,296.00,247.00,392.00,0.00,744.00
2024,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",51.00,23.00,4.49,1.80,1.62,0.00,15.09,2.00,0.00,1874.00,311.00,146.00,59.00,0.00,1358.00
2024,5,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",135.00,51.00,13.53,5.85,12.52,0.00,19.09,8.00,1.00,3577.00,872.00,580.00,586.00,0.00,1539.00
2024,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",99.00,32.00,6.74,3.17,9.00,1.00,12.08,0.00,0.00,1873.00,363.00,242.00,364.00,52.00,852.00
2024,5,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",148.00,46.00,8.96,5.36,13.70,0.00,17.98,14.00,1.00,2593.00,498.00,478.00,658.00,0.00,959.00
2024,5,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",26.00,7.00,1.15,0.07,1.42,0.00,4.37,4.00,0.00,546.00,74.00,6.00,73.00,0.00,393.00
2024,5,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",97.00,31.00,6.98,2.23,10.76,0.00,11.03,4.00,0.00,2226.00,304.00,257.00,857.00,0.00,808.00
2024,5,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",11.00,3.00,0.00,0.09,2.08,0.00,0.83,0.00,0.00,211.00,0.00,15.00,55.00,0.00,141.00
2024,5,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",299.00,136.00,21.25,9.88,44.67,0.00,60.20,10.00,1.00,9565.00,1071.00,910.00,2352.00,0.00,5232.00
2024,5,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",146.00,53.00,13.02,4.09,20.57,0.00,15.33,9.00,0.00,4026.00,1200.00,449.00,1199.00,0.00,1178.00
2024,5,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",51.00,24.00,1.95,1.73,9.91,0.00,10.41,1.00,0.00,1826.00,164.00,295.00,400.00,0.00,967.00
2024,5,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",264.00,109.00,21.27,7.74,43.34,0.00,36.66,23.00,1.00,7272.00,1270.00,662.00,2290.00,0.00,3050.00
