year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,10,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",356.00,51.00,29.98,2.41,9.72,0.00,8.89,0.00,0.00,2841.00,1607.00,176.00,305.00,0.00,753.00
2024,10,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",365.00,36.00,26.28,5.72,4.00,0.00,0.00,0.00,1.00,2949.00,2397.00,433.00,119.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",55.00,4.00,2.92,0.00,0.08,0.00,1.00,8.00,0.00,430.00,402.00,0.00,13.00,0.00,15.00
2024,10,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,79.00,0.00,0.00,0.00,0.00,79.00
2024,10,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",88.00,12.00,10.56,1.00,0.44,0.00,0.00,0.00,0.00,746.00,626.00,95.00,25.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52.00,9.00,3.96,0.00,0.04,0.00,5.00,1.00,1.00,618.00,295.00,0.00,2.00,0.00,321.00
2024,10,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",130.00,11.00,6.60,0.00,1.65,0.00,2.75,0.00,0.00,1299.00,1052.00,0.00,116.00,0.00,131.00
2024,10,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",26.00,7.00,4.00,0.00,0.00,0.00,3.00,0.00,0.00,371.00,215.00,0.00,0.00,0.00,156.00
2024,10,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",181.00,32.00,21.97,1.00,2.47,0.00,6.56,0.00,1.00,1515.00,1000.00,16.00,121.00,0.00,378.00
2024,10,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",145.00,17.00,9.30,0.71,2.06,0.00,4.93,0.00,0.00,1000.00,342.00,25.00,64.00,0.00,569.00
2024,10,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",208.00,10.00,7.52,1.00,0.48,0.00,1.00,0.00,0.00,615.00,341.00,207.00,13.00,0.00,54.00
2024,10,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.00,7.00,6.40,0.00,0.60,0.00,0.00,0.00,1.00,485.00,421.00,0.00,64.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",88.00,14.00,3.25,0.82,4.82,0.00,5.10,0.00,0.00,439.00,64.00,14.00,152.00,0.00,209.00
2024,10,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",432.00,71.00,58.54,1.00,7.15,0.00,4.31,0.00,0.00,3942.00,3194.00,92.00,327.00,0.00,329.00
2024,10,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",981.00,130.00,58.58,8.66,20.22,0.00,42.54,2.00,0.00,6618.00,2698.00,606.00,866.00,0.00,2448.00
2024,10,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,10.00,7.60,1.00,0.40,0.00,1.00,0.00,2.00,661.00,416.00,177.00,18.00,0.00,50.00
2024,10,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",81.00,16.00,12.78,2.96,0.26,0.00,0.00,0.00,0.00,1100.00,822.00,257.00,21.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",52.00,6.00,2.89,2.90,0.21,0.00,0.00,0.00,0.00,269.00,154.00,111.00,4.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",59.00,12.00,8.00,0.98,0.29,0.00,2.72,0.00,0.00,1629.00,982.00,578.00,15.00,0.00,54.00
2024,10,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",57.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,16.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",73.00,9.00,8.71,0.00,0.29,0.00,0.00,0.00,0.00,626.00,599.00,0.00,27.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",84.00,18.00,10.35,4.30,3.35,0.00,0.00,0.00,0.00,1639.00,1313.00,199.00,127.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",75.00,10.00,9.93,0.00,0.07,0.00,0.00,0.00,0.00,612.00,603.00,0.00,9.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",338.00,69.00,28.26,1.97,9.05,0.86,28.87,0.00,0.00,3342.00,1256.00,128.00,381.00,18.00,1559.00
2024,10,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",129.00,19.00,11.83,2.00,0.30,0.00,4.87,0.00,0.00,1326.00,859.00,156.00,7.00,0.00,304.00
2024,10,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",62.00,7.00,6.37,0.00,0.63,0.00,0.00,0.00,0.00,253.00,227.00,0.00,26.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",93.00,16.00,11.04,0.00,1.51,0.00,3.46,0.00,0.00,1090.00,854.00,0.00,48.00,0.00,188.00
2024,10,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,43.00,43.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",78.00,9.00,6.36,0.00,0.64,0.00,2.00,0.00,0.00,332.00,202.00,0.00,34.00,0.00,96.00
2024,10,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61.00,5.00,2.00,0.00,0.16,0.00,2.84,0.00,0.00,221.00,75.00,0.00,8.00,0.00,138.00
2024,10,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",42.00,5.00,4.99,0.00,0.01,0.00,0.00,0.00,0.00,621.00,619.00,0.00,2.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",225.00,31.00,20.88,0.72,1.65,0.00,7.75,0.00,0.00,2683.00,1714.00,73.00,133.00,0.00,763.00
2024,10,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62.00,9.00,8.57,0.00,0.43,0.00,0.00,0.00,0.00,874.00,809.00,0.00,65.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",189.00,22.00,16.95,3.00,2.05,0.00,0.00,0.00,0.00,1990.00,1566.00,190.00,234.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",31.00,7.00,2.95,2.00,0.05,0.00,2.00,0.00,0.00,1220.00,415.00,728.00,8.00,0.00,69.00
2024,10,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",144.00,21.00,16.31,2.96,0.74,0.00,1.00,0.00,0.00,1411.00,1145.00,173.00,23.00,0.00,70.00
2024,10,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.00,18.00,9.22,0.00,1.08,0.00,7.70,0.00,0.00,857.00,541.00,0.00,51.00,0.00,265.00
2024,10,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",62.00,5.00,2.00,1.00,0.02,0.00,1.98,0.00,0.00,261.00,36.00,64.00,2.00,0.00,159.00
2024,10,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",483.00,71.00,41.12,6.66,8.49,0.00,14.73,1.00,4.00,4175.00,2241.00,578.00,317.00,0.00,1039.00
2024,10,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",45.00,10.00,5.43,0.00,1.26,0.00,3.31,0.00,0.00,456.00,276.00,0.00,36.00,0.00,144.00
2024,10,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",217.00,20.00,11.99,0.00,1.01,0.00,7.00,2.00,0.00,1955.00,1552.00,0.00,41.00,0.00,362.00
2024,10,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",36.00,6.00,3.99,0.00,0.31,0.00,1.70,0.00,0.00,571.00,367.00,0.00,25.00,0.00,179.00
2024,10,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",189.00,29.00,21.50,1.00,1.50,0.00,5.00,0.00,0.00,1661.00,1239.00,234.00,36.00,0.00,152.00
2024,10,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",110.00,7.00,3.79,0.95,0.32,0.00,1.94,0.00,0.00,840.00,355.00,206.00,38.00,0.00,241.00
2024,10,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",58.00,8.00,3.00,3.00,0.01,0.00,1.99,0.00,0.00,1066.00,133.00,192.00,6.00,0.00,735.00
2024,10,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",181.00,30.00,18.97,0.00,3.23,0.00,7.80,0.00,0.00,1915.00,1292.00,0.00,147.00,0.00,476.00
2024,10,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.00,11.00,4.99,0.00,1.09,0.00,4.92,0.00,0.00,1149.00,386.00,0.00,407.00,0.00,356.00
2024,10,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.00,5.00,1.75,0.00,0.96,0.00,2.29,0.00,0.00,134.00,49.00,0.00,22.00,0.00,63.00
2024,10,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5716.00,633.00,373.70,51.76,52.99,1.53,153.01,9.00,7.00,61324.00,36731.00,6489.00,4098.00,36.00,13970.00
2024,10,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2925.00,561.00,358.03,33.06,41.73,2.90,125.28,4.00,0.00,51112.00,35724.00,4202.00,2221.00,298.00,8667.00
2024,10,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",58.00,7.00,2.00,1.00,0.00,0.00,4.00,0.00,1.00,416.00,50.00,30.00,0.00,0.00,336.00
2024,10,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",168.00,15.00,8.96,1.00,1.20,0.00,3.83,0.00,0.00,624.00,277.00,82.00,78.00,0.00,187.00
2024,10,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",294.00,43.00,27.02,4.00,2.59,0.00,9.39,0.00,2.00,3207.00,2169.00,205.00,92.00,0.00,741.00
2024,10,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",69.00,8.00,3.91,0.00,3.37,0.00,0.72,0.00,0.00,311.00,105.00,0.00,188.00,0.00,18.00
2024,10,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2795.00,368.00,274.92,65.35,21.47,0.25,6.01,0.00,1.00,30707.00,25037.00,4137.00,1201.00,4.00,328.00
2024,10,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",57.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,1392.00,1367.00,0.00,4.00,0.00,21.00
2024,10,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",26.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,29.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",93.00,5.00,2.64,0.00,0.36,0.00,2.00,0.00,0.00,204.00,129.00,0.00,11.00,0.00,64.00
2024,10,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,92.00,65.00,27.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62.00,13.00,11.69,1.00,0.31,0.00,0.00,0.00,1.00,743.00,695.00,41.00,7.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",142.00,19.00,11.09,0.00,0.91,0.00,7.00,0.00,0.00,909.00,597.00,0.00,50.00,0.00,262.00
2024,10,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",62.00,6.00,5.96,0.00,0.04,0.00,0.00,0.00,0.00,543.00,540.00,0.00,3.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",244.00,21.00,7.89,2.86,4.82,0.00,5.43,0.00,1.00,905.00,280.00,56.00,356.00,0.00,213.00
2024,10,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",41.00,8.00,3.91,0.00,0.87,0.00,3.22,0.00,0.00,335.00,169.00,0.00,36.00,0.00,130.00
2024,10,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",232.00,37.00,23.98,1.00,2.07,0.00,9.95,0.00,0.00,2240.00,1351.00,76.00,79.00,0.00,734.00
2024,10,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",646.00,123.00,58.06,3.57,25.09,0.00,36.27,4.00,1.00,7581.00,2683.00,210.00,1265.00,0.00,3423.00
2024,10,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",63.00,17.00,16.41,0.00,0.59,0.00,0.00,0.00,0.00,1217.00,1179.00,0.00,38.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",87.00,4.00,3.35,0.00,0.65,0.00,0.00,0.00,0.00,201.00,184.00,0.00,17.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",205.00,42.00,28.47,0.00,0.58,0.00,12.96,0.00,0.00,3397.00,2799.00,0.00,18.00,0.00,580.00
2024,10,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",93.00,24.00,16.23,0.00,2.53,0.00,5.24,0.00,0.00,1295.00,1031.00,0.00,97.00,0.00,167.00
2024,10,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53.00,12.00,6.71,0.00,0.89,0.00,4.41,0.00,0.00,637.00,434.00,0.00,30.00,0.00,173.00
2024,10,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",211.00,24.00,13.38,1.00,2.65,0.00,6.96,0.00,0.00,1094.00,603.00,25.00,145.00,0.00,321.00
2024,10,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",44.00,4.00,2.56,1.00,0.44,0.00,0.00,0.00,0.00,246.00,103.00,129.00,14.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",329.00,56.00,37.93,4.00,3.78,0.00,10.29,0.00,0.00,4194.00,2928.00,335.00,175.00,0.00,756.00
2024,10,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",62.00,8.00,4.87,3.00,0.13,0.00,0.00,1.00,0.00,1852.00,145.00,1703.00,4.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",62.00,8.00,5.95,0.00,0.05,0.00,2.00,0.00,0.00,1108.00,1034.00,0.00,2.00,0.00,72.00
2024,10,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",447.00,69.00,39.25,7.20,12.13,0.00,10.43,0.00,1.00,3885.00,1765.00,585.00,550.00,0.00,985.00
2024,10,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",93.00,3.00,1.87,0.47,0.65,0.00,0.00,0.00,0.00,309.00,210.00,43.00,56.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",53.00,6.00,2.00,2.00,1.00,0.00,1.00,0.00,0.00,736.00,103.00,562.00,46.00,0.00,25.00
2024,10,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",328.00,38.00,26.91,2.00,0.79,0.00,8.30,0.00,1.00,3219.00,2642.00,156.00,56.00,0.00,365.00
2024,10,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",56.00,9.00,3.00,1.00,1.17,0.00,3.83,0.00,1.00,314.00,101.00,16.00,37.00,0.00,160.00
2024,10,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",294.00,38.00,29.94,1.00,3.06,0.00,4.00,0.00,0.00,2184.00,1771.00,36.00,146.00,0.00,231.00
2024,10,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",62.00,15.00,6.90,0.00,0.62,0.00,7.49,0.00,0.00,743.00,292.00,0.00,30.00,0.00,421.00
2024,10,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",26.00,5.00,1.98,0.00,0.12,0.00,2.90,0.00,0.00,311.00,82.00,0.00,11.00,0.00,218.00
2024,10,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",201.00,30.00,20.17,4.37,2.58,0.00,2.88,0.00,0.00,2133.00,1766.00,179.00,93.00,0.00,95.00
2024,10,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",90.00,9.00,3.27,0.00,2.73,0.00,3.00,0.00,0.00,410.00,90.00,0.00,78.00,0.00,242.00
2024,10,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",32.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,81.00,54.00,0.00,0.00,0.00,27.00
2024,10,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",177.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,1.00,278.00,149.00,0.00,0.00,0.00,129.00
2024,10,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",62.00,4.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,223.00,78.00,130.00,0.00,0.00,15.00
2024,10,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",91.00,7.00,3.00,0.47,0.53,0.00,3.00,0.00,0.00,347.00,151.00,45.00,50.00,0.00,101.00
2024,10,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",52.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,957.00,897.00,60.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",143.00,8.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,617.00,538.00,61.00,0.00,0.00,18.00
2024,10,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62.00,10.00,6.03,0.00,1.43,0.00,2.54,0.00,0.00,2027.00,906.00,0.00,52.00,0.00,1069.00
2024,10,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",107.00,25.00,14.97,1.00,2.71,0.00,6.31,0.00,0.00,2792.00,1535.00,20.00,261.00,0.00,976.00
2024,10,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",114.00,25.00,19.57,0.61,4.82,0.00,0.00,0.00,0.00,1301.00,1128.00,22.00,151.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",25.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,254.00,254.00,0.00,0.00,0.00,0.00
2024,10,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",172.00,39.00,23.04,1.00,2.20,0.00,12.76,0.00,1.00,2421.00,1696.00,72.00,80.00,0.00,573.00
2024,10,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.00,5.00,1.63,1.92,0.45,0.00,1.00,0.00,0.00,1044.00,707.00,255.00,29.00,0.00,53.00
2024,10,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",234.00,23.00,18.16,0.69,3.16,0.00,1.00,0.00,0.00,1428.00,1120.00,20.00,183.00,0.00,105.00
