year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,9,9E,Endeavor Air Inc.,FAR,"Fargo, ND: Hector International",25.00,1.00,0.15,0.00,0.00,0.00,0.85,0.00,0.00,26.00,4.00,0.00,0.00,0.00,22.00
2024,9,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",64.00,10.00,2.65,0.46,2.31,0.00,4.57,0.00,0.00,1021.00,275.00,146.00,115.00,0.00,485.00
2024,9,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",32.00,4.00,2.25,0.00,0.76,0.00,0.99,0.00,0.00,154.00,117.00,0.00,19.00,0.00,18.00
2024,9,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",74.00,6.00,1.00,0.00,0.28,0.00,4.72,0.00,0.00,232.00,34.00,0.00,9.00,0.00,189.00
2024,9,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",116.00,7.00,3.30,0.00,2.43,0.00,1.26,0.00,0.00,216.00,150.00,0.00,41.00,0.00,25.00
2024,9,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",138.00,11.00,2.09,0.98,1.26,0.00,6.67,2.00,0.00,2251.00,755.00,83.00,192.00,0.00,1221.00
2024,9,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",60.00,9.00,4.04,1.00,2.67,0.00,1.29,0.00,0.00,490.00,215.00,33.00,126.00,0.00,116.00
2024,9,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",67.00,11.00,3.23,1.25,6.24,0.00,0.28,0.00,1.00,475.00,176.00,90.00,188.00,0.00,21.00
2024,9,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",44.00,5.00,2.72,0.00,2.28,0.00,0.00,0.00,0.00,170.00,102.00,0.00,68.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",123.00,14.00,7.87,0.31,2.01,0.00,3.81,0.00,0.00,837.00,457.00,39.00,130.00,0.00,211.00
2024,9,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",167.00,19.00,8.66,1.00,4.09,0.00,5.25,1.00,0.00,890.00,290.00,111.00,206.00,0.00,283.00
2024,9,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60.00,4.00,1.00,0.00,1.29,0.00,1.71,0.00,0.00,186.00,24.00,0.00,35.00,0.00,127.00
2024,9,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",26.00,4.00,1.67,0.25,0.44,0.00,1.64,0.00,0.00,169.00,105.00,7.00,23.00,0.00,34.00
2024,9,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",48.00,5.00,1.17,0.00,2.15,0.00,1.69,0.00,0.00,175.00,28.00,0.00,104.00,0.00,43.00
2024,9,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1411.00,148.00,53.07,1.67,51.96,0.00,41.30,3.00,0.00,11972.00,5216.00,541.00,2997.00,0.00,3218.00
2024,9,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",22.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,129.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",65.00,6.00,2.47,0.89,0.39,0.00,2.25,3.00,0.00,767.00,61.00,540.00,39.00,0.00,127.00
2024,9,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2560.00,194.00,62.02,11.97,58.64,1.00,60.37,11.00,2.00,14365.00,6079.00,1615.00,2255.00,27.00,4389.00
2024,9,9E,Endeavor Air Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",27.00,5.00,3.53,0.00,1.47,0.00,0.00,0.00,0.00,236.00,181.00,0.00,55.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",72.00,5.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,235.00,0.00,0.00,189.00,0.00,46.00
2024,9,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",74.00,4.00,1.92,0.00,2.08,0.00,0.00,0.00,0.00,115.00,56.00,0.00,59.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",109.00,17.00,5.85,0.86,6.54,0.00,3.75,1.00,0.00,1595.00,398.00,201.00,779.00,0.00,217.00
2024,9,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",62.00,3.00,2.02,0.00,0.00,0.00,0.98,0.00,0.00,241.00,80.00,0.00,0.00,0.00,161.00
2024,9,9E,Endeavor Air Inc.,MLI,"Moline, IL: Quad Cities International",60.00,6.00,2.69,1.00,1.37,0.00,0.94,0.00,0.00,456.00,159.00,74.00,51.00,0.00,172.00
2024,9,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",80.00,14.00,7.16,0.00,1.49,0.00,5.34,0.00,0.00,975.00,635.00,0.00,42.00,0.00,298.00
2024,9,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",67.00,6.00,1.60,1.13,2.12,0.00,1.15,0.00,0.00,275.00,77.00,89.00,61.00,0.00,48.00
2024,9,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",57.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,243.00,77.00,0.00,24.00,0.00,142.00
2024,9,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",576.00,83.00,7.86,3.11,46.33,0.00,25.70,0.00,0.00,3637.00,493.00,136.00,1468.00,0.00,1540.00
2024,9,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",41.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",64.00,8.00,2.78,1.07,1.63,0.00,2.52,0.00,0.00,1915.00,729.00,677.00,37.00,0.00,472.00
2024,9,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",54.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,52.00,0.00,24.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",197.00,18.00,2.44,0.00,7.60,0.00,7.96,0.00,2.00,792.00,173.00,0.00,207.00,0.00,412.00
2024,9,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",26.00,3.00,2.18,0.00,0.82,0.00,0.00,0.00,0.00,97.00,66.00,0.00,31.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",127.00,7.00,2.41,0.00,0.66,0.00,3.93,0.00,0.00,517.00,60.00,0.00,97.00,0.00,360.00
2024,9,9E,Endeavor Air Inc.,PNS,"Pensacola, FL: Pensacola International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",16.00,1.00,0.03,0.00,0.00,0.00,0.97,0.00,1.00,30.00,1.00,0.00,0.00,0.00,29.00
2024,9,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",532.00,64.00,13.73,1.03,16.99,0.00,32.25,1.00,4.00,5583.00,1003.00,39.00,832.00,0.00,3709.00
2024,9,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",176.00,11.00,1.91,0.00,5.58,0.00,3.51,0.00,0.00,529.00,81.00,0.00,204.00,0.00,244.00
2024,9,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",83.00,4.00,1.49,0.00,1.67,0.00,0.84,1.00,2.00,253.00,142.00,0.00,84.00,0.00,27.00
2024,9,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",192.00,15.00,4.25,0.00,4.20,0.00,6.55,0.00,0.00,635.00,119.00,0.00,161.00,0.00,355.00
2024,9,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",36.00,5.00,1.93,1.67,1.40,0.00,0.00,0.00,0.00,242.00,90.00,86.00,66.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",158.00,21.00,5.82,1.00,7.85,0.00,6.33,2.00,0.00,1006.00,218.00,36.00,273.00,0.00,479.00
2024,9,9E,Endeavor Air Inc.,SBN,"South Bend, IN: South Bend International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National",49.00,6.00,1.81,0.12,1.19,0.00,2.88,0.00,0.00,195.00,68.00,7.00,28.00,0.00,92.00
2024,9,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",109.00,10.00,3.40,1.00,2.33,0.00,3.28,0.00,0.00,477.00,191.00,49.00,77.00,0.00,160.00
2024,9,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",113.00,5.00,4.16,0.00,0.84,0.00,0.00,0.00,0.00,191.00,113.00,0.00,78.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",180.00,7.00,0.95,0.00,2.44,0.00,3.61,0.00,0.00,231.00,58.00,0.00,52.00,0.00,121.00
2024,9,9E,Endeavor Air Inc.,TLH,"Tallahassee, FL: Tallahassee International",71.00,6.00,1.80,0.00,2.41,0.00,1.79,5.00,0.00,195.00,88.00,0.00,77.00,0.00,30.00
2024,9,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",111.00,9.00,2.63,0.00,1.24,0.00,5.13,0.00,0.00,489.00,103.00,0.00,50.00,0.00,336.00
2024,9,9E,Endeavor Air Inc.,TUL,"Tulsa, OK: Tulsa International",28.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,106.00,80.00,0.00,26.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",30.00,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,16.00,8.00,0.00,8.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",265.00,22.00,10.21,1.00,6.62,0.00,4.17,0.00,0.00,1708.00,577.00,159.00,442.00,0.00,530.00
2024,9,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",60.00,6.00,1.65,0.44,2.87,0.00,1.03,8.00,0.00,1061.00,897.00,27.00,98.00,0.00,39.00
2024,9,9E,Endeavor Air Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",13.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2024,9,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",185.00,19.00,8.14,0.98,5.23,0.00,4.65,0.00,0.00,1757.00,680.00,464.00,225.00,0.00,388.00
2024,9,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",243.00,55.00,20.67,0.21,9.28,0.00,24.84,0.00,0.00,2879.00,1374.00,8.00,292.00,0.00,1205.00
2024,9,AA,American Airlines Network,ALB,"Albany, NY: Albany International",135.00,49.00,22.53,1.88,5.55,0.00,19.03,1.00,0.00,3097.00,1505.00,137.00,240.00,0.00,1215.00
2024,9,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",36.00,11.00,4.73,0.00,4.40,0.00,1.87,0.00,0.00,306.00,129.00,0.00,103.00,0.00,74.00
2024,9,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",709.00,159.00,63.21,3.02,35.25,0.07,57.46,4.00,0.00,11435.00,5343.00,238.00,1327.00,6.00,4521.00
2024,9,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1172.00,218.00,63.43,5.25,52.03,0.00,97.29,1.00,0.00,13006.00,4397.00,418.00,1817.00,0.00,6374.00
2024,9,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",75.00,22.00,5.36,2.35,1.97,0.00,12.32,7.00,0.00,3212.00,707.00,843.00,484.00,0.00,1178.00
2024,9,AA,American Airlines Network,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",78.00,15.00,4.54,1.68,0.73,0.00,8.06,2.00,0.00,1241.00,158.00,209.00,18.00,0.00,856.00
2024,9,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",361.00,93.00,35.06,5.71,12.80,0.00,39.44,1.00,0.00,5028.00,1695.00,375.00,521.00,0.00,2437.00
2024,9,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",32.00,9.00,3.41,0.00,1.75,0.00,3.84,0.00,0.00,595.00,228.00,0.00,54.00,0.00,313.00
2024,9,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",97.00,13.00,3.12,0.00,4.56,0.00,5.32,1.00,0.00,417.00,97.00,0.00,109.00,0.00,211.00
2024,9,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",30.00,6.00,3.67,0.07,1.19,0.00,1.06,0.00,0.00,454.00,245.00,2.00,44.00,0.00,163.00
2024,9,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",810.00,182.00,54.25,5.44,49.14,0.97,72.20,4.00,4.00,10242.00,3371.00,389.00,1808.00,28.00,4646.00
2024,9,AA,American Airlines Network,BOI,"Boise, ID: Boise Air Terminal",76.00,18.00,6.59,0.00,1.75,0.00,9.65,0.00,0.00,1121.00,315.00,0.00,46.00,0.00,760.00
2024,9,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1510.00,331.00,72.10,14.26,126.56,0.72,117.36,4.00,0.00,22089.00,5093.00,993.00,6995.00,55.00,8953.00
2024,9,AA,American Airlines Network,BTV,"Burlington, VT: Burlington International",116.00,25.00,8.48,0.00,8.27,0.00,8.26,1.00,0.00,1483.00,680.00,0.00,223.00,0.00,580.00
2024,9,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",259.00,52.00,10.46,0.78,11.69,0.00,29.07,1.00,0.00,2657.00,492.00,139.00,398.00,0.00,1628.00
2024,9,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",80.00,18.00,7.50,0.00,2.77,0.00,7.72,0.00,0.00,1438.00,469.00,0.00,208.00,0.00,761.00
2024,9,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",331.00,89.00,39.51,6.18,10.59,0.68,32.03,1.00,0.00,5558.00,1992.00,607.00,492.00,60.00,2407.00
2024,9,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",96.00,10.00,4.00,0.31,3.00,0.00,2.69,0.00,0.00,524.00,340.00,5.00,94.00,0.00,85.00
2024,9,AA,American Airlines Network,CAE,"Columbia, SC: Columbia Metropolitan",60.00,13.00,5.01,0.00,0.50,0.00,7.49,1.00,0.00,1050.00,564.00,0.00,10.00,0.00,476.00
2024,9,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",329.00,64.00,22.03,2.91,14.06,0.23,24.77,4.00,0.00,4099.00,1341.00,490.00,466.00,6.00,1796.00
2024,9,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.00,21.00,10.17,1.92,0.98,0.00,7.93,0.00,0.00,1299.00,524.00,79.00,50.00,0.00,646.00
2024,9,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",380.00,83.00,25.94,1.62,17.11,0.00,38.34,3.00,0.00,3765.00,1141.00,30.00,632.00,0.00,1962.00
2024,9,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10482.00,2022.00,484.62,139.87,634.41,4.46,758.65,198.00,13.00,170943.00,65984.00,12110.00,26016.00,273.00,66560.00
2024,9,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",295.00,57.00,21.12,3.08,10.21,0.00,22.59,1.00,1.00,3932.00,1292.00,171.00,359.00,0.00,2110.00
2024,9,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",90.00,10.00,3.75,0.00,2.17,0.00,4.08,0.00,0.00,863.00,197.00,0.00,77.00,0.00,589.00
2024,9,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",281.00,64.00,23.82,3.00,13.22,0.00,23.96,1.00,0.00,3584.00,1361.00,240.00,493.00,0.00,1490.00
2024,9,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2288.00,399.00,109.63,19.77,115.51,2.97,151.14,13.00,5.00,26662.00,8586.00,1349.00,3532.00,122.00,13073.00
2024,9,AA,American Airlines Network,DEN,"Denver, CO: Denver International",672.00,151.00,51.26,2.73,40.11,0.34,56.56,3.00,0.00,9330.00,3362.00,125.00,1702.00,11.00,4130.00
2024,9,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13353.00,2331.00,641.11,66.67,668.14,5.68,949.40,38.00,20.00,170350.00,65091.00,3416.00,22037.00,231.00,79575.00
2024,9,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",159.00,50.00,15.00,0.84,5.08,0.00,29.08,1.00,0.00,3328.00,1497.00,28.00,178.00,0.00,1625.00
2024,9,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",501.00,92.00,30.26,3.24,20.30,1.00,37.20,1.00,0.00,4558.00,1246.00,247.00,656.00,23.00,2386.00
2024,9,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",63.00,10.00,6.03,0.00,0.00,0.00,3.97,0.00,0.00,412.00,230.00,0.00,0.00,0.00,182.00
2024,9,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",314.00,68.00,32.31,0.06,8.11,0.00,27.52,0.00,0.00,5022.00,2357.00,8.00,318.00,0.00,2339.00
